team,ds,calls,aht_sec,target_sl,threshold_sec,shrinkage,model_used,scenario_label,run_id,traffic_erlangs,agents_required,agents_with_shrinkage,achieved_sl
"Team FI 1, Travelcare",2026-01-05T10:00:00Z,14.977722270231498,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.3147111770536537,3,5,0.8468674726023794
"Team FI 1, Travelcare",2026-01-05T11:00:00Z,13.91176642523466,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.221143941770598,3,5,0.8721769564880525
"Team FI 1, Travelcare",2026-01-05T12:00:00Z,12.85497928869718,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.128381515341197,3,5,0.8948845405733044
"Team FI 1, Travelcare",2026-01-05T13:00:00Z,12.757048390152372,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.1197853586911528,3,5,0.8968685247626956
"Team FI 1, Travelcare",2026-01-05T14:00:00Z,12.51704927579854,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.0987187697645384,3,5,0.9016444276765764
"Team FI 1, Travelcare",2026-01-05T15:00:00Z,11.042455783336957,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.96928222987068835,3,5,0.928305540763504
"Team FI 1, Travelcare",2026-01-05T16:00:00Z,9.674016477303578,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8491636685633142,3,5,0.9489505643355712
"Team FI 1, Travelcare",2026-01-05T17:00:00Z,8.5239525698696,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.7482136144663315,2,3,0.8155023145884578
"Team FI 1, Travelcare",2026-01-05T18:00:00Z,6.852063924527334,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.6014589444862882,2,3,0.8755075855721417
"Team FI 1, Travelcare",2026-01-05T19:00:00Z,5.621013486128678,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.4934000726712951,2,3,0.9133354324495526
"Team FI 1, Travelcare",2026-01-05T20:00:00Z,4.657666067248089,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.4088395770139989,2,3,0.9388174302067918
"Team FI 1, Travelcare",2026-01-05T21:00:00Z,3.480538980851092,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3055139772080403,2,3,0.9645942333618048
"Team FI 1, Travelcare",2026-01-05T22:00:00Z,2.254011015575826,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.19785207803387808,1,2,0.8143137166474161
"Team FI 1, Travelcare",2026-01-05T23:00:00Z,1.442333728921123,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1266048495386319,1,2,0.8818478622057436
"Team FI 1, Travelcare",2026-01-06T00:00:00Z,1.107261475174033,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.09719295170972068,1,2,0.9095069015739844
"Team FI 1, Travelcare",2026-01-06T01:00:00Z,1.0055242295167184,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.08826268236868971,1,2,0.9178796151850694
"Team FI 1, Travelcare",2026-01-06T02:00:00Z,1.1977263038550372,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1051337533383866,1,2,0.9020519730689048
"Team FI 1, Travelcare",2026-01-06T03:00:00Z,1.3335936141272435,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.11705988390672473,1,2,0.8908380264790712
"Team FI 1, Travelcare",2026-01-06T04:00:00Z,1.7050961199738377,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.14966954830881463,1,2,0.8600679603260135
"Team FI 1, Travelcare",2026-01-06T05:00:00Z,1.8435853293983433,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.16182582335829904,1,2,0.8485569958063991
"Team FI 1, Travelcare",2026-01-06T06:00:00Z,3.133246230372477,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2750293913326952,2,3,0.9709929618674858
"Team FI 1, Travelcare",2026-01-06T07:00:00Z,5.664092911052262,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.497181488859032,2,3,0.9121089115803648
"Team FI 1, Travelcare",2026-01-06T08:00:00Z,9.9328192252203,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8718807986582263,3,5,0.9453455573257504
"Team FI 1, Travelcare",2026-01-06T09:00:00Z,13.042918550494136,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.1448784060989297,3,5,0.8910199275373397
"Team FI 1, Travelcare",2026-01-06T10:00:00Z,14.027888214168426,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.231336854354784,3,5,0.8695369489815298
